i,time_nano,top_1_precision_training,top_3_precision_training,top_5_precision_training,top_7_precision_training,top_1_precision_test,top_3_precision_test,top_5_precision_test,top_7_precision_test
0,6328775,0.367,0.5745666666666667,0.6492333333333333,0.6764666666666667,0.3376,0.5329666666666667,0.6093,0.6397333333333334
1,4969682,0.371,0.5674333333333333,0.6406666666666667,0.6751666666666667,0.3409333333333333,0.5337333333333333,0.6083666666666666,0.6431666666666667
